epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
375,1443.89,0.89399,0.61922,1.02213,0.99407,0.98215,0.99463,0.87249,0.56189,0.31913,0.85318,0.0025948,0.0025948,0.0025948
376,1447.71,0.85891,0.5918,1.01024,0.98639,0.99089,0.99466,0.86807,0.57078,0.31737,0.86051,0.002575,0.002575,0.002575
377,1451.52,0.86871,0.57584,1.00306,0.99019,0.98572,0.99474,0.86196,0.6003,0.33263,0.87059,0.0025552,0.0025552,0.0025552
378,1455.33,0.86887,0.60118,1.02112,0.99455,0.98242,0.99465,0.86223,0.61106,0.33564,0.87277,0.0025354,0.0025354,0.0025354
379,1459.13,0.86737,0.60095,1.01263,0.98833,0.98633,0.99466,0.86424,0.61942,0.33165,0.86927,0.0025156,0.0025156,0.0025156
380,1462.97,0.88137,0.60711,1.01863,0.99214,0.98572,0.99468,0.87208,0.58503,0.31302,0.85414,0.0024958,0.0024958,0.0024958
381,1466.79,0.86802,0.59689,1.0047,0.99604,0.98828,0.99468,0.87244,0.59472,0.31758,0.85397,0.002476,0.002476,0.002476
382,1470.59,0.86102,0.58666,1.01228,0.99411,0.98881,0.99476,0.87159,0.59877,0.31625,0.85617,0.0024562,0.0024562,0.0024562
383,1474.39,0.89141,0.61225,1.02668,0.98967,0.98828,0.9947,0.86634,0.60787,0.31542,0.85889,0.0024364,0.0024364,0.0024364
384,1478.21,0.8508,0.5859,1.00259,0.99353,0.98828,0.9947,0.86539,0.61877,0.31472,0.86128,0.0024166,0.0024166,0.0024166
385,1482.01,0.87228,0.61769,1.01454,0.99605,0.98427,0.99469,0.85628,0.60646,0.3184,0.85844,0.0023968,0.0023968,0.0023968
386,1485.82,0.86045,0.59825,1.02132,0.99213,0.98512,0.99474,0.86218,0.57558,0.31624,0.85341,0.002377,0.002377,0.002377
387,1489.63,0.87822,0.60507,1.02126,0.99133,0.99023,0.99482,0.88026,0.53814,0.30749,0.84344,0.0023572,0.0023572,0.0023572
388,1493.45,0.8468,0.57976,1.00983,0.99211,0.99023,0.99478,0.88006,0.53907,0.30141,0.84436,0.0023374,0.0023374,0.0023374
389,1497.27,0.84687,0.59862,0.99689,0.99021,0.98775,0.9947,0.87638,0.54829,0.30765,0.84479,0.0023176,0.0023176,0.0023176
390,1501.1,0.84116,0.57901,1.00785,0.99022,0.98915,0.99474,0.86756,0.58752,0.31874,0.85157,0.0022978,0.0022978,0.0022978
391,1504.92,0.85327,0.59862,1.00854,0.99214,0.98631,0.99476,0.86765,0.57559,0.31009,0.84988,0.002278,0.002278,0.002278
392,1508.74,0.85045,0.59078,1.00196,0.99305,0.98828,0.99482,0.8749,0.55584,0.29344,0.846,0.0022582,0.0022582,0.0022582
393,1512.54,0.83436,0.57312,0.99385,0.99415,0.98633,0.99482,0.87568,0.56256,0.29519,0.84793,0.0022384,0.0022384,0.0022384
394,1516.34,0.82845,0.57639,0.98848,0.99411,0.98633,0.99478,0.87526,0.55925,0.2981,0.84813,0.0022186,0.0022186,0.0022186
395,1520.12,0.82711,0.58677,1.00035,0.99218,0.99141,0.99472,0.87949,0.54911,0.29632,0.84604,0.0021988,0.0021988,0.0021988
396,1523.91,0.83984,0.58242,0.99421,0.9933,0.99023,0.99468,0.88087,0.54414,0.29755,0.84521,0.002179,0.002179,0.002179
397,1527.71,0.83641,0.57087,0.9958,0.99425,0.98828,0.99468,0.88215,0.52825,0.29429,0.84172,0.0021592,0.0021592,0.0021592
398,1531.51,0.84451,0.58344,1.00404,0.99492,0.98828,0.99456,0.88527,0.51201,0.29244,0.83841,0.0021394,0.0021394,0.0021394
399,1535.3,0.82502,0.59151,1.00052,0.99153,0.98828,0.99456,0.88751,0.50172,0.29232,0.83782,0.0021196,0.0021196,0.0021196
400,1539.09,0.84878,0.57944,1.00588,0.98864,0.99023,0.99466,0.87221,0.53874,0.29845,0.84921,0.0020998,0.0020998,0.0020998
401,1542.87,0.82161,0.57762,1.00048,0.9907,0.99023,0.99474,0.87122,0.55258,0.30319,0.85088,0.00208,0.00208,0.00208
402,1546.66,0.84981,0.5926,0.99595,0.99025,0.99135,0.99476,0.87352,0.5555,0.30321,0.84831,0.0020602,0.0020602,0.0020602
403,1550.43,0.82444,0.56697,1.00344,0.99024,0.99034,0.9947,0.8718,0.55845,0.30053,0.84747,0.0020404,0.0020404,0.0020404
404,1554.21,0.81378,0.55236,0.99047,0.99213,0.9851,0.99468,0.87774,0.55862,0.30112,0.84708,0.0020206,0.0020206,0.0020206
405,1558.01,0.82679,0.57686,0.9948,0.98832,0.99193,0.9947,0.87524,0.5557,0.29792,0.84614,0.0020008,0.0020008,0.0020008
406,1561.8,0.82667,0.55961,0.988,0.98831,0.99093,0.99468,0.88065,0.55521,0.29773,0.84549,0.001981,0.001981,0.001981
407,1565.6,0.83495,0.57232,1.0008,0.99214,0.98676,0.99468,0.88328,0.5486,0.29391,0.84428,0.0019612,0.0019612,0.0019612
408,1569.39,0.83191,0.56976,0.9989,0.99213,0.98537,0.99461,0.88726,0.5443,0.293,0.84245,0.0019414,0.0019414,0.0019414
409,1573.18,0.81778,0.55358,0.99469,0.99409,0.986,0.99463,0.88742,0.53918,0.29318,0.84232,0.0019216,0.0019216,0.0019216
410,1576.98,0.82007,0.57507,0.98887,0.99226,0.98633,0.9947,0.88405,0.54493,0.29386,0.84429,0.0019018,0.0019018,0.0019018
411,1580.77,0.8037,0.55228,0.98185,0.99217,0.98946,0.99476,0.88026,0.55917,0.29677,0.84666,0.001882,0.001882,0.001882
412,1584.54,0.80811,0.5704,0.98092,0.99606,0.98828,0.99474,0.87548,0.58199,0.3016,0.8515,0.0018622,0.0018622,0.0018622
413,1588.32,0.82837,0.58268,0.9922,0.99412,0.98996,0.99476,0.87802,0.56463,0.29931,0.84567,0.0018424,0.0018424,0.0018424
414,1592.08,0.81398,0.57408,0.99381,0.99218,0.99169,0.99472,0.88056,0.56123,0.29953,0.84448,0.0018226,0.0018226,0.0018226
415,1595.86,0.81963,0.58705,0.98741,0.99413,0.992,0.99474,0.88009,0.55687,0.29707,0.84388,0.0018028,0.0018028,0.0018028
416,1599.63,0.81129,0.56414,0.98302,0.99413,0.99193,0.99472,0.8768,0.56508,0.29637,0.84491,0.001783,0.001783,0.001783
417,1603.42,0.80951,0.56309,0.98765,0.99357,0.99219,0.99468,0.88064,0.5462,0.28757,0.83955,0.0017632,0.0017632,0.0017632
418,1607.21,0.81173,0.5531,0.98525,0.99359,0.99219,0.99464,0.8846,0.53713,0.28424,0.83722,0.0017434,0.0017434,0.0017434
419,1610.99,0.79698,0.57008,0.98195,0.99412,0.99143,0.99468,0.88859,0.52749,0.28652,0.8339,0.0017236,0.0017236,0.0017236
420,1614.78,0.79166,0.5605,0.97948,0.99412,0.99119,0.9947,0.88875,0.53259,0.28682,0.83446,0.0017038,0.0017038,0.0017038
421,1618.6,0.79164,0.55889,0.97875,0.99409,0.99219,0.99476,0.89383,0.51569,0.28031,0.83153,0.001684,0.001684,0.001684
422,1622.46,0.79442,0.55998,0.97026,0.99412,0.99045,0.99476,0.89778,0.51071,0.28293,0.83128,0.0016642,0.0016642,0.0016642
423,1626.28,0.79699,0.56561,0.98967,0.99557,0.98828,0.99478,0.89604,0.49696,0.28158,0.82872,0.0016444,0.0016444,0.0016444
424,1630.07,0.78685,0.55038,0.97689,0.99412,0.99042,0.99492,0.89436,0.48622,0.27933,0.82655,0.0016246,0.0016246,0.0016246
425,1633.85,0.7807,0.54679,0.97384,0.99607,0.9897,0.99494,0.89061,0.50533,0.2853,0.82996,0.0016048,0.0016048,0.0016048
426,1637.63,0.80754,0.58789,1.01049,0.99494,0.99023,0.99496,0.89055,0.51713,0.2868,0.83219,0.001585,0.001585,0.001585
427,1641.42,0.79461,0.55203,0.97574,0.99218,0.99131,0.99492,0.89406,0.51136,0.28599,0.83189,0.0015652,0.0015652,0.0015652
428,1645.19,0.79682,0.56621,0.98281,0.99218,0.99106,0.99492,0.89639,0.49351,0.27875,0.82812,0.0015454,0.0015454,0.0015454
429,1648.97,0.78383,0.54653,0.9796,0.99313,0.99023,0.99494,0.89647,0.48851,0.27354,0.82573,0.0015256,0.0015256,0.0015256
430,1652.75,0.80234,0.55522,0.98608,0.99576,0.99023,0.99478,0.89582,0.4885,0.26869,0.82494,0.0015058,0.0015058,0.0015058
431,1656.55,0.77831,0.55047,0.97559,0.99412,0.99051,0.99478,0.89839,0.48972,0.26664,0.82445,0.001486,0.001486,0.001486
432,1660.34,0.77775,0.56032,0.98297,0.9927,0.99023,0.99478,0.89429,0.50699,0.27076,0.82815,0.0014662,0.0014662,0.0014662
433,1664.12,0.79635,0.5544,0.98311,0.99413,0.99149,0.9948,0.8913,0.52697,0.27587,0.8329,0.0014464,0.0014464,0.0014464
434,1667.91,0.78023,0.55696,0.97927,0.99325,0.99219,0.99484,0.89263,0.51938,0.27405,0.83187,0.0014266,0.0014266,0.0014266
435,1671.7,0.7788,0.56017,0.96934,0.99344,0.99219,0.99484,0.89144,0.51545,0.27316,0.83197,0.0014068,0.0014068,0.0014068
436,1675.5,0.79602,0.55812,0.97736,0.99366,0.99219,0.99482,0.89429,0.52012,0.27393,0.83332,0.001387,0.001387,0.001387
437,1679.29,0.78266,0.54036,0.97365,0.99412,0.98991,0.99482,0.88216,0.55364,0.28157,0.84127,0.0013672,0.0013672,0.0013672
438,1683.1,0.78948,0.55687,0.99115,0.9941,0.98711,0.99478,0.88814,0.54863,0.28276,0.83951,0.0013474,0.0013474,0.0013474
439,1686.9,0.78708,0.54875,0.97666,0.9941,0.98729,0.99482,0.88734,0.54682,0.27965,0.83951,0.0013276,0.0013276,0.0013276
440,1690.69,0.78385,0.54501,0.98354,0.99606,0.98688,0.99478,0.88813,0.53846,0.27947,0.83716,0.0013078,0.0013078,0.0013078
441,1694.47,0.76008,0.52947,0.96955,0.99214,0.98637,0.99476,0.89012,0.52012,0.27855,0.83276,0.001288,0.001288,0.001288
442,1698.27,0.75022,0.5322,0.96502,0.99217,0.98959,0.9948,0.8955,0.50121,0.27915,0.83009,0.0012682,0.0012682,0.0012682
443,1702.05,0.79052,0.55529,0.99201,0.99338,0.98828,0.99472,0.89421,0.49579,0.27837,0.82955,0.0012484,0.0012484,0.0012484
444,1705.82,0.77618,0.5584,0.97584,0.99607,0.98981,0.99478,0.89231,0.49394,0.27615,0.82894,0.0012286,0.0012286,0.0012286
445,1709.6,0.76874,0.55215,0.9625,0.99607,0.98965,0.99478,0.89034,0.50048,0.27243,0.82922,0.0012088,0.0012088,0.0012088
446,1713.4,0.77785,0.55453,0.98644,0.99608,0.99154,0.99476,0.89764,0.48399,0.27289,0.827,0.001189,0.001189,0.001189
447,1717.18,0.74858,0.52604,0.96188,0.99608,0.99196,0.99496,0.89522,0.48443,0.27324,0.82818,0.0011692,0.0011692,0.0011692
448,1720.95,0.74903,0.52806,0.95674,0.99603,0.99219,0.99496,0.89213,0.49282,0.2753,0.82974,0.0011494,0.0011494,0.0011494
449,1724.72,0.77942,0.55914,0.98002,0.99574,0.99219,0.99496,0.88957,0.49653,0.27762,0.83083,0.0011296,0.0011296,0.0011296
450,1728.5,0.76427,0.53396,0.96256,0.99571,0.99219,0.99494,0.8899,0.5065,0.27898,0.83171,0.0011098,0.0011098,0.0011098
451,1732.28,0.76023,0.54338,0.97708,0.99575,0.99219,0.99494,0.88995,0.50454,0.27767,0.83094,0.00109,0.00109,0.00109
452,1736.06,0.74679,0.52719,0.96693,0.99576,0.99219,0.99494,0.89179,0.50153,0.27863,0.82967,0.0010702,0.0010702,0.0010702
453,1739.9,0.76573,0.55437,0.97473,0.99576,0.99219,0.99494,0.89404,0.50241,0.27956,0.83036,0.0010504,0.0010504,0.0010504
454,1743.7,0.75708,0.54139,0.96857,0.99593,0.99219,0.99496,0.89468,0.50047,0.27664,0.83012,0.0010306,0.0010306,0.0010306
455,1747.5,0.75576,0.54809,0.96823,0.99607,0.99117,0.99496,0.89467,0.49743,0.27583,0.83004,0.0010108,0.0010108,0.0010108
456,1751.36,0.74368,0.53469,0.96156,0.99607,0.99053,0.99496,0.89473,0.49564,0.27923,0.82887,0.000991,0.000991,0.000991
457,1755.19,0.74774,0.52371,0.96217,0.99413,0.9919,0.99492,0.89612,0.49819,0.28033,0.82943,0.0009712,0.0009712,0.0009712
458,1758.99,0.76773,0.54616,0.97226,0.99413,0.99214,0.99476,0.89919,0.48437,0.2766,0.82647,0.0009514,0.0009514,0.0009514
459,1762.8,0.75054,0.54428,0.97369,0.99383,0.99219,0.99478,0.90051,0.48518,0.27281,0.82719,0.0009316,0.0009316,0.0009316
460,1766.62,0.72193,0.51236,0.95583,0.99412,0.99079,0.99478,0.90031,0.48238,0.27046,0.82576,0.0009118,0.0009118,0.0009118
461,1770.42,0.71855,0.51514,0.95091,0.99412,0.99142,0.99478,0.90199,0.48419,0.27145,0.8252,0.000892,0.000892,0.000892
462,1774.21,0.75551,0.53687,0.97138,0.99475,0.99023,0.9948,0.90045,0.48773,0.2722,0.82584,0.0008722,0.0008722,0.0008722
463,1778,0.77285,0.54349,0.99066,0.9941,0.99023,0.9948,0.90449,0.48457,0.27109,0.82513,0.0008524,0.0008524,0.0008524
464,1781.8,0.7545,0.55491,0.98019,0.99417,0.98828,0.9948,0.90465,0.48113,0.26952,0.82565,0.0008326,0.0008326,0.0008326
465,1785.63,0.74878,0.53606,0.95921,0.99366,0.99023,0.9948,0.90161,0.48594,0.27053,0.82693,0.0008128,0.0008128,0.0008128
466,1789.7,0.72632,0.52614,0.95003,0.99348,0.99023,0.99482,0.89912,0.49527,0.27156,0.82888,0.000793,0.000793,0.000793
467,1793.69,0.73432,0.5267,0.95257,0.9922,0.99352,0.99484,0.8981,0.5005,0.27343,0.82957,0.0007732,0.0007732,0.0007732
468,1797.77,0.72996,0.52723,0.95993,0.99219,0.99295,0.99488,0.89778,0.50275,0.27454,0.82988,0.0007534,0.0007534,0.0007534
469,1801.85,0.73853,0.54347,0.96884,0.99413,0.99152,0.99488,0.89589,0.50846,0.27644,0.83139,0.0007336,0.0007336,0.0007336
470,1805.76,0.70524,0.52329,0.95254,0.99412,0.99145,0.99488,0.89598,0.50952,0.27591,0.83221,0.0007138,0.0007138,0.0007138
471,1809.55,0.72172,0.51563,0.96151,0.99412,0.99147,0.99488,0.89733,0.50107,0.27597,0.83043,0.000694,0.000694,0.000694
472,1813.52,0.71964,0.51171,0.95483,0.9922,0.99351,0.99488,0.9012,0.49205,0.27557,0.82834,0.0006742,0.0006742,0.0006742
473,1817.37,0.72201,0.50679,0.95247,0.9922,0.99351,0.99488,0.90022,0.48754,0.27402,0.82698,0.0006544,0.0006544,0.0006544
474,1821.41,0.73409,0.52091,0.96222,0.99412,0.99146,0.99492,0.89951,0.49452,0.27567,0.82802,0.0006346,0.0006346,0.0006346
475,1825.33,0.72049,0.51664,0.95994,0.99413,0.99152,0.9949,0.90044,0.49397,0.27514,0.82825,0.0006148,0.0006148,0.0006148
476,1829.17,0.71744,0.5138,0.95927,0.99397,0.99219,0.9949,0.90299,0.48743,0.27593,0.82654,0.000595,0.000595,0.000595
477,1833.03,0.73197,0.52578,0.96302,0.99219,0.99301,0.9949,0.90569,0.48127,0.27555,0.82493,0.0005752,0.0005752,0.0005752
478,1837.11,0.68528,0.4955,0.93182,0.9922,0.99362,0.9949,0.90447,0.4868,0.27648,0.82626,0.0005554,0.0005554,0.0005554
479,1841.07,0.71585,0.49691,0.95461,0.99414,0.99395,0.99494,0.90366,0.48346,0.27733,0.82506,0.0005356,0.0005356,0.0005356
480,1845.01,0.72491,0.5166,0.95323,0.99607,0.98989,0.99494,0.90592,0.4813,0.27695,0.82382,0.0005158,0.0005158,0.0005158
481,1848.94,0.72454,0.51848,0.95582,0.99319,0.99414,0.99494,0.90506,0.48327,0.27521,0.82349,0.000496,0.000496,0.000496
482,1852.92,0.73424,0.52801,0.96714,0.99347,0.99414,0.99494,0.90321,0.48859,0.27514,0.82489,0.0004762,0.0004762,0.0004762
483,1856.72,0.71521,0.50999,0.94697,0.99607,0.99014,0.99492,0.90696,0.48707,0.27576,0.82435,0.0004564,0.0004564,0.0004564
484,1860.69,0.70333,0.51658,0.94788,0.99414,0.99335,0.99492,0.90559,0.48865,0.27542,0.82446,0.0004366,0.0004366,0.0004366
485,1864.7,0.70449,0.50268,0.94645,0.99607,0.99007,0.99492,0.90519,0.48904,0.27502,0.82423,0.0004168,0.0004168,0.0004168
486,1868.72,0.71515,0.51763,0.95022,0.99607,0.99012,0.99492,0.90093,0.4968,0.27705,0.82601,0.000397,0.000397,0.000397
487,1872.59,0.72364,0.52844,0.9619,0.99607,0.99008,0.99494,0.90362,0.49611,0.27653,0.82577,0.0003772,0.0003772,0.0003772
488,1876.38,0.71813,0.50417,0.95822,0.99607,0.99004,0.99494,0.90386,0.49483,0.27699,0.82512,0.0003574,0.0003574,0.0003574
489,1880.17,0.68554,0.49179,0.93857,0.99607,0.98998,0.99494,0.90616,0.49282,0.27599,0.8247,0.0003376,0.0003376,0.0003376
490,1884.01,0.72674,0.52169,0.96193,0.99607,0.98999,0.99494,0.90775,0.49023,0.27519,0.82416,0.0003178,0.0003178,0.0003178
491,1923.99,0.87291,0.54255,1.00883,0.99607,0.98998,0.99494,0.90919,0.48147,0.27613,0.82194,0.000298,0.000298,0.000298
492,1927.85,0.70001,0.44447,0.92241,0.99607,0.98992,0.99492,0.91065,0.47563,0.27917,0.82026,0.0002782,0.0002782,0.0002782
493,1931.68,0.63668,0.41379,0.89592,0.99607,0.98976,0.99492,0.90972,0.47937,0.27936,0.82034,0.0002584,0.0002584,0.0002584
494,1935.44,0.631,0.41107,0.89755,0.99607,0.98969,0.99492,0.9045,0.48841,0.28129,0.82233,0.0002386,0.0002386,0.0002386
495,1939.22,0.59626,0.40875,0.88313,0.99552,0.98828,0.9949,0.9023,0.49684,0.28352,0.82454,0.0002188,0.0002188,0.0002188
496,1943,0.60948,0.40007,0.90478,0.99523,0.98828,0.9949,0.90106,0.50133,0.28331,0.82551,0.000199,0.000199,0.000199
497,1946.8,0.60009,0.39431,0.8876,0.99492,0.98828,0.99488,0.89869,0.50588,0.28361,0.82684,0.0001792,0.0001792,0.0001792
498,1950.61,0.59715,0.4039,0.88504,0.99407,0.98828,0.99488,0.89596,0.50831,0.28394,0.82792,0.0001594,0.0001594,0.0001594
499,1954.38,0.57193,0.39539,0.87785,0.99217,0.98962,0.99488,0.89591,0.50962,0.28361,0.82907,0.0001396,0.0001396,0.0001396
500,1958.17,0.58868,0.39571,0.88614,0.99218,0.9907,0.99488,0.8944,0.51072,0.28352,0.83001,0.0001198,0.0001198,0.0001198
